4000, 21044, 0
4000, 21256, 0
4000, 21144, 0
4000, 21248, 0
4000, 21358, 0
4000, 21674, 0
4000, 21998, 0
4000, 22098, 0
4000, 22408, 0
4000, 22728, 0
4000, 22812, 0
4000, 23116, 0
4000, 23188, 0
4000, 23490, 0
4000, 23568, 0
4000, 23862, 0
4000, 24176, 0
4000, 24266, 0
4000, 24546, 0
4000, 24614, 0
4000, 24886, 0
4000, 24968, 0
4000, 25430, 0
4000, 25504, 0
4000, 25766, 0
4000, 26030, 0
4000, 26278, 0
4000, 26538, 0
4000, 26594, 0
4000, 26850, 0
4000, 27086, 0
4000, 27134, 0
4000, 27384, 0
4000, 27624, 0
4000, 27846, 0
4000, 28130, 0
4000, 28106, 0
4000, 28410, 0
4000, 28660, 0
4000, 29006, 0
4000, 29132, 0
4000, 29230, 0
4000, 29520, 0
4000, 29782, 0
4000, 30004, 0
4000, 30184, 0
4000, 30332, 0
4000, 30520, 0
4000, 30612, 0
4000, 30966, 0
4000, 31028, 0
4000, 31230, 0
4000, 31568, 0
4000, 31914, 0
4000, 31912, 0
4000, 32238, 0
4000, 32476, 0
4000, 32698, 0
4000, 32784, 0
4000, 32998, 0
4000, 33370, 0
4000, 33580, 0
4000, 33772, 0
4000, 33968, 0
4000, 34176, 0
4000, 34198, 0
4000, 34364, 0
4000, 34742, 0
4000, 34922, 0
4000, 35114, 0
4000, 35272, 0
4000, 35450, 0
4000, 35792, 0
4000, 35960, 0
4000, 36286, 0
4000, 36448, 0
4000, 36598, 0
4000, 36930, 0
4000, 37066, 0
4000, 37214, 0
4000, 37530, 0
4000, 37676, 0
4000, 37808, 0
4000, 37942, 0
4000, 38242, 0
4000, 38376, 0
4000, 38812, 0
4000, 38944, 0
4000, 39062, 0
4000, 39344, 0
4000, 39444, 0
4000, 39870, 0
4000, 39980, 0
4000, 40232, 0
4000, 40478, 0
4000, 40574, 0
4000, 40692, 0
4000, 40930, 0
4000, 41166, 0
4000, 41414, 0
4000, 41644, 0
4000, 41880, 0
4000, 41960, 0
4000, 42188, 0
4000, 42556, 0
4000, 42622, 0
4000, 42824, 0
4000, 43032, 0
4000, 43382, 0
4000, 43440, 0
4000, 43772, 0
4000, 43818, 0
4000, 44170, 0
4000, 44270, 0
4000, 44510, 0
4000, 44728, 0
4000, 44952, 0
4000, 45254, 0
4000, 45358, 0
4000, 45674, 0
4000, 45850, 0
4000, 46048, 0
4000, 46202, 0
4000, 46512, 0
4000, 46618, 0
4000, 46816, 0
4000, 46990, 0
4000, 47328, 0
4000, 41360, 0
4000, 41812, 0
4000, 42020, 0
4000, 42684, 0
4000, 43116, 0
4000, 43542, 0
4000, 43956, 0
4000, 44160, 0
4000, 44788, 0
4000, 45416, 0
4000, 45806, 0
4000, 45990, 0
4000, 46592, 0
4000, 46768, 0
4000, 47346, 0
4000, 47930, 0
4000, 48144, 0
4000, 48722, 0
4000, 48860, 0
4000, 49410, 0
4000, 49754, 0
4000, 50312, 0
4000, 50838, 0
4000, 51188, 0
4000, 51496, 0
4000, 52018, 0
4000, 52518, 0
4000, 52826, 0
4000, 53334, 0
4000, 53644, 0
4000, 54108, 0
4000, 54602, 0
4000, 54728, 0
4000, 55202, 0
4000, 55460, 0
4000, 56006, 0
4000, 56292, 0
4000, 56850, 0
4000, 57378, 0
4000, 57634, 0
