3002, 97978183, 1
3002, 78906844, 0
3002, 107284763, 1
3002, 86378326, 0
3002, 96471143, 1
3002, 77661892, 0
3002, 92014607, 1
3002, 74122878, 0
3002, 89262035, 1
3002, 71894605, 0
3002, 87230381, 1
3002, 70256175, 0
3002, 86378389, 1
3002, 69535259, 0
3002, 87951271, 1
3002, 70845994, 0
3002, 97912646, 1
3002, 78841308, 0
3002, 93128688, 0
3002, 74974821, 0
3002, 91162593, 1
3002, 73401945, 0
3002, 88868799, 1
3002, 71566909, 0
3002, 87295907, 1
3002, 70321703, 0
3002, 86509451, 1
3002, 69666323, 0
3002, 87820189, 1
3002, 70714914, 0
3002, 89524161, 1
3002, 72091199, 0
3002, 97847109, 1
3002, 78775771, 0
3002, 92997621, 1
3002, 74909289, 0
3002, 89982925, 1
3002, 72484424, 0
3002, 87820203, 1
3002, 70714925, 0
3002, 86247303, 1
3002, 69469712, 0
3002, 87361435, 1
3002, 70321696, 0
3002, 89524155, 1
3002, 72091194, 0
3002, 90965976, 3
3002, 73270865, 2
3002, 97847110, 1
3002, 78775772, 0
3002, 91162591, 1
3002, 73401943, 0
3002, 88606639, 1
3002, 71370288, 0
3002, 86247311, 1
3002, 69469718, 0
3002, 86771600, 1
3002, 69862935, 0
3002, 89262005, 1
3002, 71894581, 0
3002, 90572751, 1
3002, 72943178, 0
3002, 91162591, 1
3002, 73401943, 0
3004, 745942, 0
3004, 579031, 0
3004, 1095441, 0
3004, 1605348, 0
3004, 2110493, 0
3004, 2616623, 0
3004, 3156975, 0
3004, 3666654, 0
3004, 4188292, 0
3004, 4698068, 0
3004, 5207892, 0
3004, 5738426, 0
3004, 6253738, 0
3004, 6775559, 0
3004, 7302805, 0
3004, 7802179, 0
3004, 8334223, 0
3004, 8850762, 0
3004, 9366147, 0
3004, 9888022, 0
3004, 851371, 0
3004, 626117, 0
3004, 1183437, 0
3004, 1792917, 0
3004, 2362922, 0
3004, 2966084, 0
3004, 3540485, 0
3004, 4119245, 0
3004, 4685732, 0
3004, 5278757, 0
3004, 5853108, 0
3004, 6455844, 0
3004, 7025949, 0
3004, 7605059, 0
3004, 8204993, 0
3004, 8781872, 0
3004, 9367348, 0
3004, 9935820, 0
3004, 10517995, 0
3004, 11101334, 0
3004, 890412, 0
3004, 693512, 0
3004, 1337572, 0
3004, 1965101, 0
3004, 2621445, 0
3004, 3277871, 0
3004, 3921872, 0
3004, 4596748, 0
3004, 5224670, 0
3004, 5852218, 0
3004, 6506956, 0
3004, 7155408, 0
3004, 7799207, 0
3004, 8446559, 0
3004, 9127799, 0
3004, 9704712, 0
3004, 10407447, 0
3004, 11031925, 0
3004, 11677854, 0
3004, 12327363, 0
3004, 754594, 0
3004, 756021, 0
3004, 1462423, 0
3004, 2195831, 0
3004, 2888981, 0
3004, 3592577, 0
3004, 4317758, 0
3004, 5024324, 0
3004, 5738287, 0
3004, 6441554, 0
3004, 7149771, 0
3004, 7871453, 0
3004, 8576176, 0
3004, 9285771, 0
3004, 10001579, 0
3004, 10673619, 0
3004, 11424278, 0
3004, 12122431, 0
3004, 12848664, 0
3004, 13556309, 0
3004, 640906, 0
3004, 811999, 0
3004, 1624244, 0
3004, 2358547, 0
3004, 3150658, 0
3004, 3922976, 0
3004, 4706031, 0
3004, 5474328, 0
3004, 6218279, 0
3004, 7016694, 0
3004, 7793032, 0
3004, 8565917, 0
3004, 9342975, 0
3004, 10115123, 0
3004, 10904241, 0
3004, 11665478, 0
3004, 12458755, 0
3004, 13235327, 0
3004, 14008892, 0
3004, 14745908, 0
