1008, 52760, 0
1008, 57895, 0
1008, 103791, 0
1008, 108875, 0
1008, 155812, 0
1008, 203064, 0
1008, 248849, 0
1008, 260303, 0
1008, 270259, 0
1008, 275412, 0
1008, 106917, 0
1008, 117522, 0
1008, 175725, 0
1008, 267327, 0
1008, 321211, 0
1008, 332707, 0
1008, 341377, 0
1008, 392693, 0
1008, 486705, 0
1008, 535951, 0
1008, 198631, 0
1008, 338426, 0
1008, 398576, 0
1008, 430420, 0
1008, 442678, 0
1008, 581825, 0
1008, 679874, 0
1008, 701888, 0
1008, 713497, 0
1008, 727802, 0
1008, 211369, 0
1008, 446785, 0
1008, 481884, 0
1008, 524950, 0
1008, 710548, 0
1008, 727017, 0
1008, 743517, 0
1008, 761314, 0
1008, 906216, 0
1008, 1006750, 0
1008, 222579, 0
1008, 248230, 0
1008, 316275, 0
1008, 547876, 0
1008, 570140, 0
1008, 676103, 0
1008, 713033, 0
1008, 793559, 0
1008, 911966, 0
1008, 938483, 0
1008, 247568, 0
1008, 444394, 0
1008, 722867, 0
1008, 879716, 0
1008, 904009, 0
1008, 1192587, 0
1008, 1306103, 0
1008, 1392348, 0
1008, 1555284, 0
1008, 1793983, 0
1008, 431292, 0
1008, 459925, 0
1008, 783988, 0
1008, 863179, 0
1008, 1149741, 0
1008, 1307701, 0
1008, 1394429, 0
1008, 1654006, 0
1008, 1708835, 0
1008, 1743770, 0
1008, 550179, 0
1008, 839230, 0
1008, 1012954, 0
1008, 1050046, 0
1008, 1231817, 0
1008, 1275785, 0
1008, 1545354, 0
1008, 1792313, 0
1008, 2208058, 0
1008, 2549213, 0
1008, 351769, 0
1008, 386743, 0
1008, 610187, 0
1008, 831711, 0
1008, 871677, 0
1008, 1175092, 0
1008, 1239300, 0
1008, 1693552, 0
1008, 1940488, 0
1008, 2001220, 0
1008, 608344, 0
1008, 1000683, 0
1008, 1054460, 0
1008, 1313079, 0
1008, 1425935, 0
1008, 1811131, 0
1008, 2193354, 0
1008, 2713125, 0
1008, 2981033, 0
1008, 3413835, 0
1009, 97262, 0
1009, 106357, 0
1009, 114220, 0
1009, 149317, 0
1009, 159734, 0
1009, 168734, 0
1009, 180518, 0
1009, 188241, 0
1009, 194795, 0
1009, 279657, 0
1009, 122719, 0
1009, 137935, 0
1009, 158413, 0
1009, 171120, 0
1009, 190402, 0
1009, 287830, 0
1009, 464332, 0
1009, 480677, 0
1009, 650571, 0
1009, 825120, 0
1009, 216783, 0
1009, 251128, 0
1009, 285872, 0
1009, 314996, 0
1009, 578961, 0
1009, 605600, 0
1009, 633378, 0
1009, 888789, 0
1009, 926763, 0
1009, 1146086, 0
1009, 332111, 0
1009, 445075, 0
1009, 709818, 0
1009, 745098, 0
1009, 1085489, 0
1009, 1424741, 0
1009, 1484153, 0
1009, 1751083, 0
1009, 1806861, 0
1009, 1851268, 0
1009, 257242, 0
1009, 301179, 0
1009, 511067, 0
1009, 577269, 0
1009, 870335, 0
1009, 1535753, 0
1009, 1653541, 0
1009, 1941927, 0
1009, 1972085, 0
1009, 2119965, 0
1009, 447086, 0
1009, 616911, 0
1009, 1005200, 0
1009, 1063472, 0
1009, 1585027, 0
1009, 1645659, 0
1009, 1787223, 0
1009, 1922936, 0
1009, 2214399, 0
1009, 2573627, 0
1009, 285944, 0
1009, 687531, 0
1009, 1316738, 0
1009, 1385900, 0
1009, 1760830, 0
1009, 1825133, 0
1009, 1887888, 0
1009, 1954648, 0
1009, 2492931, 0
1009, 3114334, 0
1009, 564910, 0
1009, 779711, 0
1009, 1309211, 0
1009, 1786902, 0
1009, 2122740, 0
1009, 2392567, 0
1009, 2776483, 0
1009, 2858401, 0
1009, 3476879, 0
1009, 3540819, 0
1009, 527761, 0
1009, 1194298, 0
1009, 1854018, 0
1009, 2261793, 0
1009, 2501214, 0
1009, 2874638, 0
1009, 3010792, 0
1009, 3645970, 0
1009, 4116350, 0
1009, 4786093, 0
1009, 763811, 0
1009, 859590, 0
1009, 980528, 0
1009, 1060323, 0
1009, 1140471, 0
1009, 1223541, 0
1009, 2250408, 0
1009, 2869049, 0
1009, 3707991, 0
1009, 3812621, 0
